variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail,Sp,Sex
b_Intercept,6.6288716602916375,6.543013155336691,4.631405028375925,4.672145148194544,-0.6973255392780803,14.42716761571635,1.0003830316113091,4154.628342053393,3614.93570047031,Coenonympha pamphilus,male
b_Year,0.0029091364403700005,0.0029027034924318847,0.0015155717337697724,0.0015373884494747135,4.3301926235525973e-4,0.005350519626385679,1.0006970126315349,4981.683918346233,3338.618481972114,Coenonympha pamphilus,male
b_Temp,0.09272534168864703,0.09280250193346481,0.03429857261644264,0.03380363863549943,0.03622289523874152,0.14825435922046687,1.001971346804747,3592.0994441870334,2456.6551124410116,Coenonympha pamphilus,male
b_Latitude,0.012436829110993615,0.012063986513802728,0.060760542789926576,0.06253565214139971,-0.08618597310428609,0.11144136822663037,1.0003869033175539,3542.7367113135474,2840.5143858545043,Coenonympha pamphilus,male
sigma,0.9173389810861967,0.916644337542385,0.023027053889502862,0.02399555413796753,0.8797135288492967,0.9555187270789437,1.0004066028253826,4046.716473051679,2718.3303778783156,Coenonympha pamphilus,male
Intercept,14.34322510748754,14.343133647687509,0.03317766948695341,0.03406263735139805,14.28807876499105,14.397483499454038,1.0012745369055402,4107.3265527324365,2695.7947195099664,Coenonympha pamphilus,male
lprior,-3.305977291797509,-3.3059036542753173,0.007358073459472818,0.007338138680195259,-3.318209875562115,-3.2939930469795557,1.0017500606130616,3968.856444683473,2571.5806834456303,Coenonympha pamphilus,male
lp__,-1062.1169064900548,-1061.7628723037142,1.6033256210037476,1.4145530938287632,-1065.1374458124144,-1060.2058854730085,1.002342651611104,1810.0692522806041,2581.8276952224824,Coenonympha pamphilus,male
b_Intercept,19.512891145457964,19.48899540454967,3.8177871568615336,3.756122030519715,13.170095997827962,25.633622465579904,1.0009213550944673,4382.570341175962,3366.6203971145355,Pyronia tithonus,female
b_Year,5.7177610911636e-4,5.614327037324351e-4,0.0014761846519222544,0.0014669585486901022,-0.0018382969089751249,0.0030383049469927268,1.000872822883573,5071.537371820133,3098.390319775921,Pyronia tithonus,female
b_Temp,0.005127403467279603,0.005895482541103491,0.03753318842888105,0.037011785597274506,-0.05737320749919621,0.06644888158570426,1.0019781588010868,3576.055211881165,2749.538513418224,Pyronia tithonus,female
b_Latitude,-0.017653867900218764,-0.0184780832759985,0.056342901462966485,0.05572920989164732,-0.10951391251219139,0.0752683656328352,1.002759952588273,3600.053839206838,2802.8925396217282,Pyronia tithonus,female
sigma,0.9380252739243022,0.9374908364618569,0.02252014232225519,0.022586816840091724,0.9015244948175899,0.976309591279409,1.0006364567341444,3638.168993741503,2747.3284488869003,Pyronia tithonus,female
Intercept,19.79678678852569,19.7967157722879,0.033303325435686586,0.03308851526029864,19.74269289788439,19.851532083125708,0.9998138537563276,4372.092984252624,2869.499377208646,Pyronia tithonus,female
lprior,-4.742360020060833,-4.742305998447097,0.01586132510370633,0.015623997289417534,-4.76872646391184,-4.716750752271276,0.9999811000382747,4301.311331718565,2948.7777289804812,Pyronia tithonus,female
lp__,-1107.965349005637,-1107.683032431588,1.5511721364147646,1.4003393534163227,-1111.0628255396382,-1106.0761766973396,1.0043942364260623,1956.6197098341815,2534.2112357474603,Pyronia tithonus,female
b_Intercept,25.812535372466606,25.972487549773682,6.895668284017223,6.772306422993635,14.308838186422271,37.083206196354006,0.9997499007782171,5088.067379989738,3246.9017194708904,Anthocharis cardamines,male
b_Year,-1.723462179694479e-4,-2.204594972663494e-4,0.0020883939848446303,0.0021496716694953412,-0.003568740956097148,0.003270739066881503,1.0014820979270789,5336.296229035722,3193.249935620868,Anthocharis cardamines,male
b_Temp,-0.053914167074470574,-0.0529572679757663,0.04991357101245176,0.05052158432170576,-0.13719077295425136,0.02780853105189658,1.001709316014508,4907.256469459576,2604.3290445508687,Anthocharis cardamines,male
b_Latitude,-0.11100306019075008,-0.10871301519274776,0.09441772480322376,0.09219761281823602,-0.2689222933637268,0.04195120522670744,0.9995301423445948,5049.42106534183,3060.683112018009,Anthocharis cardamines,male
sigma,1.5062637306786202,1.505094252374912,0.03728928612832309,0.037432210246511124,1.4486009530600155,1.5701769827664456,1.0003354227714023,4660.341269951356,2732.840511999947,Anthocharis cardamines,male
Intercept,18.930350126726335,18.930565367635253,0.05151889971699065,0.050457186293508226,18.84479732571679,19.01425744416459,1.0000281324402425,4187.7315653120495,2708.55503123806,Anthocharis cardamines,male
lprior,-4.48004178857799,-4.479809792771031,0.025622954886527598,0.024802774983513368,-4.521306990860523,-4.438103813652477,0.9998706611308326,4217.993953436101,2595.100738485537,Anthocharis cardamines,male
lp__,-1558.3531857724904,-1558.0287728747765,1.6483081193771605,1.4526169703778784,-1561.5672557752932,-1556.3646853939697,1.0009985681977518,1585.6157569580944,2381.5217985534723,Anthocharis cardamines,male
b_Intercept,38.307564613057295,38.517266650227384,7.89564123138615,8.016571058538707,25.299207318294705,51.349597224237236,1.0015559667267009,4533.5993342749725,3041.125244980212,Aglais urticae,female
b_Year,-0.0034570825308745446,-0.0034578516405034967,0.0025301808634539446,0.0024817389638639347,-0.007703189457611622,7.400433045266811e-4,1.0024634393698475,5479.85288949268,3198.574687814166,Aglais urticae,female
b_Temp,0.07968808172587805,0.07943592426507404,0.06574096586599287,0.06577202388210254,-0.02784409539407719,0.1869219990835995,0.9999101257219656,4330.733986413696,2699.099099213321,Aglais urticae,female
b_Latitude,-0.18513251863949934,-0.18559970512486984,0.09915900619774676,0.09669999127667014,-0.34732902890837497,-0.0233341128698445,1.0021870382284008,4449.169085568292,2725.570170327675,Aglais urticae,female
sigma,1.6084533568735626,1.6079899623787304,0.038957072129046165,0.040520849959872665,1.5465583384750625,1.6735746507667315,1.0017606197327564,4063.4844156676936,2937.455702642645,Aglais urticae,female
Intercept,22.798222975361487,22.79779559440584,0.053923149788503495,0.05658128496676332,22.709107725381877,22.88545318055427,1.0010483860883583,4425.153521931632,2835.340186842564,Aglais urticae,female
lprior,-6.211539443971233,-6.210785314202501,0.02465568569755771,0.024246441711925613,-6.251977965491034,-6.172001015066502,1.0002038736116474,4354.564347769348,2692.350594272686,Aglais urticae,female
lp__,-1629.198575363909,-1628.8513286664074,1.6236913280237846,1.4063088936398946,-1632.3725783224602,-1627.281553360539,1.0012327584029845,1752.0277457736433,2496.587341634877,Aglais urticae,female
b_Intercept,2.035189908122831,1.9787563249615445,4.556937984773285,4.660312398143212,-5.3291954637983086,9.539926431790828,1.0001549854426761,4063.5621357305217,3402.627224974706,Cupido minimus,female
b_Year,0.0044092734203887065,0.004421778705211618,0.0016486484782955928,0.0016686322999882233,0.0016811475508698135,0.007094713636693673,1.000763982130694,5122.546517642857,3256.5130768028725,Cupido minimus,female
b_Temp,-0.0037061593131010847,-0.0029664995753454597,0.03736767443496755,0.03755611291188903,-0.06590353204294676,0.0574173982890772,0.9999936428053332,4612.090445134766,2765.0981856796966,Cupido minimus,female
b_Latitude,0.007489068550129706,0.00748210771683375,0.06171515761845771,0.062089322190592766,-0.0926047207130657,0.10861298921398668,1.0016414382977257,3411.571848441568,2963.5572635021344,Cupido minimus,female
sigma,1.021557707370492,1.0208107955796255,0.023222722398216412,0.02350364597679997,0.9838814066289053,1.0598115282512222,1.0003711969210036,4442.161346595631,3055.5237124275154,Cupido minimus,female
Intercept,10.86631390239902,10.86654807280948,0.03283336348110226,0.03289214672492946,10.811700616019692,10.920541881675426,1.0005829244917628,3641.054623336363,2629.902350831786,Cupido minimus,female
lprior,-4.637526684738648,-4.637440928744899,0.015771787019485044,0.015994423859552923,-4.663878297700116,-4.6118588484867775,1.0010124504513043,3770.8584500377165,3062.7264032764188,Cupido minimus,female
lp__,-1396.258247971524,-1395.9067455425927,1.574568305141653,1.3283194581786233,-1399.353399445518,-1394.3386097664707,1.0007921183488333,1844.6342968181336,2959.876273453262,Cupido minimus,female
b_Intercept,1.8157589077998635,1.8026741560830706,2.614158887820427,2.6262901491819206,-2.5682583755189614,6.097067918224443,1.0009632763799616,4263.020587518834,3243.264611005436,Pyrgus malvae,female
b_Year,0.004589703295744396,0.00458707126921393,9.283654380388032e-4,9.275718677463034e-4,0.0030541713028732088,0.006112998652403546,0.9999981289224188,4687.378183320675,3242.9797449948915,Pyrgus malvae,female
b_Temp,-0.04493062379117928,-0.04477743549144844,0.02103822018843274,0.020923148698665434,-0.07897783311604682,-0.010261317948429667,1.0020544897150008,3652.271953113113,2713.4053934677863,Pyrgus malvae,female
b_Latitude,0.014701062498900616,0.014101208005881282,0.037220062290771384,0.0382227449759423,-0.046731241976657574,0.07506388554800593,1.0012352191541924,4196.47024423869,2514.225718035825,Pyrgus malvae,female
sigma,0.5887146805169993,0.5886376257949718,0.013238064684238464,0.01354088256579153,0.5674282661949334,0.6107199305212259,1.0019370473680353,3915.0040931633807,2396.299324821111,Pyrgus malvae,female
Intercept,10.734627610018105,10.7346792958113,0.01887576936766305,0.01927002917063381,10.703662642145547,10.766173803844312,1.0019083625400114,4397.027617395629,2411.4188776664223,Pyrgus malvae,female
lprior,-4.626612237883219,-4.62657700473995,0.008864332381962891,0.00889539887527143,-4.641113126591319,-4.612062962870287,1.0020847880270742,4374.4956371407425,2869.4708626838496,Pyrgus malvae,female
lp__,-871.4476716168499,-871.1385366554763,1.5683251936619318,1.3976767926260123,-874.4356168362044,-869.5380813301657,1.0017719426694358,1650.9723750272656,2339.449076358627,Pyrgus malvae,female
b_Intercept,19.4464706258721,19.436700736028072,3.5793731560349413,3.5583077497636864,13.552332042722973,25.380270875479688,1.0001501188545332,3918.9061234446644,3464.677009108849,Pyronia tithonus,male
b_Year,-0.0010422508708929962,-0.0010301936334041549,0.0012730317416742242,0.00129571002521854,-0.003139179370809921,0.001032360509676702,1.0004461992818963,4946.2917873266215,2910.3959529076074,Pyronia tithonus,male
b_Temp,0.049778678163722584,0.05028662326026777,0.033672460249107514,0.03381980489905018,-0.007254296539112156,0.10472180948063899,1.0015551211591567,2973.638407642593,2637.8151595589,Pyronia tithonus,male
b_Latitude,-0.01573679312722775,-0.016153760757757377,0.05169239101007744,0.05329219614834957,-0.10022648618324896,0.06902930650200413,1.0014902249477544,3039.2455548287403,2652.8559558581505,Pyronia tithonus,male
sigma,0.9218166977129859,0.9213905064294292,0.020905781417074616,0.02120591903913762,0.8881508277913135,0.95678003104669,1.002227817943979,3582.0501142184376,2865.9245245744,Pyronia tithonus,male
Intercept,17.40058422691004,17.400246928679465,0.029902656283478615,0.029367922431883315,17.35219653632573,17.44959686051986,1.0006230732808976,3328.116888094867,2623.5118908003865,Pyronia tithonus,male
lprior,-3.6894193027934645,-3.6891778888828908,0.011918231452875325,0.011666852244865118,-3.7093425190239806,-3.6702059473652944,1.0011353455300052,3364.749852619492,2525.3846610094683,Pyronia tithonus,male
lp__,-1351.013790977376,-1350.692768813275,1.5949118350501768,1.4514139168528022,-1354.0826764006995,-1349.0569030558722,1.0031029767366773,1914.5582183845027,2801.297534293973,Pyronia tithonus,male
b_Intercept,21.04359311816146,21.027686660468177,5.175158793750266,5.179738938666037,12.483840104284553,29.429905458381153,1.0003349042795289,4514.060365372108,3418.3054681637814,Coenonympha pamphilus,undetermined
b_Year,-0.0016110695887585585,-0.0016246123534091705,0.0017898759033715657,0.0017576290123283065,-0.004606574453729792,0.0013313658285563775,1.0002130304119494,4645.83260968939,3122.7857313938707,Coenonympha pamphilus,undetermined
b_Temp,-0.018436733469410247,-0.018878823344688454,0.03872815265234409,0.039317119300691365,-0.08106273124396614,0.04398699047639035,1.0007245799894373,4062.0256706536434,2530.4404742423794,Coenonympha pamphilus,undetermined
b_Latitude,-0.05875688898020371,-0.05973950606354655,0.060903163572249064,0.06135021779256301,-0.15712122985384816,0.04231066502736142,0.9994197955460316,4660.088908322308,2420.2130063616105,Coenonympha pamphilus,undetermined
sigma,1.2353648004475295,1.2345396147375105,0.026109085428674468,0.026090937677200533,1.193510389234032,1.2798557638117176,0.9998622436656561,4725.181444574503,2762.1505551234964,Coenonympha pamphilus,undetermined
Intercept,14.610330936371602,14.610709638972894,0.03654694883218341,0.036109853287980234,14.550938801350268,14.67044676089078,1.001235979654586,4936.329079624271,3136.3778668374794,Coenonympha pamphilus,undetermined
lprior,-3.3346539041992616,-3.3343913482053247,0.007875316316147882,0.007668098301797402,-3.3478134708044403,-3.3221655073945353,1.0002783251711804,4351.969906046019,2915.634863118669,Coenonympha pamphilus,undetermined
lp__,-1837.8158371483576,-1837.49947473441,1.5470068270258333,1.3961146074520006,-1840.784602428645,-1835.886601530795,1.0006868713326962,1921.0149011327026,3014.174155632085,Coenonympha pamphilus,undetermined
b_Intercept,1.2430778622405487,1.292519914444151,4.5625709944375155,4.609597755056097,-6.152368028049234,8.78209680186977,1.0006161572535093,4552.526318105512,3678.7970698275662,Coenonympha pamphilus,female
b_Year,0.007973525077828872,0.008001193367497321,0.001680727805299203,0.001644789173947427,0.005202824554653536,0.010738582334709722,1.0000593523765562,4888.66208756438,3256.8899292147194,Coenonympha pamphilus,female
b_Temp,0.008203791815257322,0.008339006591424891,0.03285424616464386,0.03387273731492972,-0.044478039381287714,0.06276115170498667,1.0014416768269272,3393.2532886485105,2796.191139938815,Coenonympha pamphilus,female
b_Latitude,-0.037849434572734396,-0.03751979375478429,0.06035220833823202,0.060936457711065366,-0.1390005018142399,0.062332225455166736,1.0015674016039147,3855.7349876438184,3012.1725733208004,Coenonympha pamphilus,female
sigma,1.1320204008752204,1.1318576796503215,0.023825342157325957,0.024071422159492123,1.0927559570531502,1.1713820012747598,1.0001592976296787,4026.505807295444,2875.9234327468057,Coenonympha pamphilus,female
Intercept,14.828431357922117,14.828523724374364,0.033193290721189435,0.03315785042382066,14.773841806951774,14.883876707738702,1.0033453445037075,4137.596043353304,2726.687271702451,Coenonympha pamphilus,female
lprior,-3.2882706855558324,-3.288167675333776,0.006041959434584163,0.0061329391044952905,-3.2982927221173792,-3.2787094900758436,1.000149346958777,4118.892994898685,3008.5312423599667,Coenonympha pamphilus,female
lp__,-1776.5842323832544,-1776.2730964267066,1.5651040935212024,1.41774741842544,-1779.5299157355496,-1774.6569941245139,1.0008762351378087,1934.396634097412,2691.1553209949357,Coenonympha pamphilus,female
b_Intercept,25.030342573673504,25.13015023309197,7.456447949708118,7.4616453231582325,12.67261059595003,36.96851068054248,1.0015181769868078,5149.341416664097,3478.4778547382516,Maniola jurtina,undetermined
b_Year,0.0033305214455056132,0.0033384488453822112,0.0028117178677859087,0.002791882346758306,-0.0012695626400947152,0.007958738606206814,1.0012027126086962,5795.9884076800045,3253.1890666296563,Maniola jurtina,undetermined
b_Temp,-0.016699098904706184,-0.017931649138008824,0.05851394913643434,0.05658071202636253,-0.11133570722994414,0.08178130721152295,1.0009975277317196,4136.973781208322,2913.970369731688,Maniola jurtina,undetermined
b_Latitude,-0.16422852931969512,-0.16507735910912746,0.09416327880359564,0.09193198853321911,-0.3183818224559459,-0.00745363208759849,1.0004433228348575,4643.714709887565,2912.8586272535567,Maniola jurtina,undetermined
sigma,1.9803633072538676,1.9787955708151843,0.03954546592591108,0.03933407408175647,1.91675912195108,2.047422945306673,1.00016690717417,5029.467707044302,2872.8916259242196,Maniola jurtina,undetermined
Intercept,22.837931626100143,22.83850895934045,0.05524520386538838,0.05451953783761544,22.744486808339076,22.928016607436813,1.0007852658358896,5072.803635739921,3014.7933791098017,Maniola jurtina,undetermined
lprior,-6.348628811217991,-6.348049689469166,0.025665835004059428,0.024933967691464255,-6.391329753356551,-6.307512093877114,1.003220114403315,4940.549127148571,3127.1490086792696,Maniola jurtina,undetermined
lp__,-2716.643872535061,-2716.320520772489,1.6399646185556302,1.4406724918090283,-2719.771908533709,-2714.6554110714546,1.001191077253086,2035.787833654504,2678.247171909339,Maniola jurtina,undetermined
b_Intercept,-9.328587394212773,-9.305228373776488,5.620868712739535,5.550562258741091,-18.555491368074634,-0.40707171011465326,1.0005257953560942,4222.034597481694,3180.921686331582,Polyommatus bellargus,male
b_Year,0.0033872395760415866,0.0033877396409764116,0.0016985713697046673,0.0016912679956682872,6.126385115171018e-4,0.0061907661957407815,1.000088617415785,5065.483635715963,3536.581300943071,Polyommatus bellargus,male
b_Temp,-0.03736794831672273,-0.03744847516088766,0.036206280200773,0.035268870010634515,-0.095611383328922,0.02273626274689195,1.0017349140822163,4020.5160267439583,2699.8045260344797,Polyommatus bellargus,male
b_Latitude,0.3532908317528569,0.35327648122421595,0.09316211964289854,0.09125292409243109,0.2009613555958832,0.5097511491083486,1.0012658699502526,3785.829382409865,2420.3186398914786,Polyommatus bellargus,male
sigma,0.9735962648783523,0.9735538678366904,0.01884726314245641,0.018880145653868707,0.9431457122613851,1.0050172123437042,1.0004507198134522,4205.106683447843,2745.482380681265,Polyommatus bellargus,male
Intercept,14.670068778439113,14.669952716569725,0.027052833929020623,0.026814719659710457,14.625343191498091,14.714206476562502,1.000584649994353,3891.4027391063637,2410.272993617345,Polyommatus bellargus,male
lprior,-3.2696874720442723,-3.269623929515884,0.004728725945884877,0.004702175652153621,-3.277426826919064,-3.2621741423597532,1.0004594700800495,4549.982753757377,3102.0895477172608,Polyommatus bellargus,male
lp__,-1837.9948264065024,-1837.6544776871415,1.6080027060805933,1.3513911771156648,-1841.1004140488294,-1836.096202682607,1.0010424815504961,1585.031192050009,2283.578359027864,Polyommatus bellargus,male
b_Intercept,8.621052787159048,8.636083209865923,6.6422350485766835,6.6564932551619105,-2.261885426479726,19.81265790632836,1.000405715469946,4977.956373905984,3795.1933835471323,Euphydryas aurinia,male
b_Year,-0.002632319081184101,-0.002627843617000655,0.0021336308775632856,0.002104601213986365,-0.006144677727962631,8.590356110925301e-4,1.0002977462310896,5547.2549255533695,3069.524104940171,Euphydryas aurinia,male
b_Temp,0.055534020361463834,0.056016790059860475,0.04777431450416142,0.048710436933430176,-0.02440889931490172,0.13329546945147855,1.000014390130789,4460.041159084945,2504.069198698444,Euphydryas aurinia,male
b_Latitude,0.2805253956326873,0.28166242632925365,0.09544984156728656,0.09598463662515494,0.12067809209613173,0.4363161514126931,1.0001393968238343,4524.718446116851,3003.913221532976,Euphydryas aurinia,male
sigma,1.7337210572994322,1.732871722248765,0.03271315792243843,0.033056792591059814,1.6805261444953479,1.7883497414398393,1.001359148224347,4705.160792749372,3034.56116049255,Euphydryas aurinia,male
Intercept,18.74289896732011,18.74310613086861,0.04505121136182983,0.044911601495604116,18.66912225628591,18.817297672968742,0.9999469731635607,4368.848545026374,2470.1382574636527,Euphydryas aurinia,male
lprior,-4.463666013175101,-4.46326710196468,0.023129365533349794,0.02329700755353106,-4.501367891586685,-4.425967545522756,0.9997000387924562,4425.920407797291,2585.4851762582507,Euphydryas aurinia,male
lp__,-2861.075151427681,-2860.787571777162,1.5592485347287866,1.4030900028295195,-2864.0816690943893,-2859.120123302338,1.0009718262302656,1914.9312103628904,2490.04614017637,Euphydryas aurinia,male
b_Intercept,8.34418298547305,8.296142910970273,8.299500764911558,8.099697179075532,-5.57952312577069,21.85066500517218,0.9998513951982483,5170.319721466854,3101.1647985731765,Melanargia galathea,female
b_Year,0.005859937174345361,0.005882056319483784,0.002983094642051995,0.002965539937278719,9.317607007228717e-4,0.010759569752330977,1.0001290281517943,5658.218090655648,3288.797778779633,Melanargia galathea,female
b_Temp,0.1930162538703631,0.19300702751604806,0.07536350530050598,0.07780413901386991,0.06705498062234878,0.3146451496254781,1.0015347104485088,4811.522858364335,2714.3189721045023,Melanargia galathea,female
b_Latitude,0.01427639763736355,0.013022785982395618,0.13147658125996492,0.132085271052538,-0.1994073479909181,0.22850585239832363,1.00099101765887,4237.893458113047,2812.950536364197,Melanargia galathea,female
sigma,2.6021864170942974,2.601654785860435,0.0472598303859485,0.04623560009276444,2.5236743337846415,2.6822038185924493,1.0006065598090397,5029.832797551668,3257.079199826973,Melanargia galathea,female
Intercept,23.44648772010982,23.447148856451257,0.07012670865726232,0.06970732652583866,23.329297298762405,23.560858499121345,1.001552583066474,4870.366258520796,2775.967376255006,Melanargia galathea,female
lprior,-6.821653267459255,-6.821130225099774,0.03268243242677245,0.032286174773343126,-6.8763903798639845,-6.768893163282811,0.9999893405876754,5194.0822030631925,2615.0420696116007,Melanargia galathea,female
lp__,-3475.4816772321105,-3475.159197659839,1.609180321294204,1.4326254318214295,-3478.4777684183023,-3473.5363719812667,1.0021238027803878,1726.546856058094,2837.1330581546104,Melanargia galathea,female
b_Intercept,17.64795178943765,17.52283614596903,5.2441292601819445,5.28612840318507,9.190516241462033,26.438035587840382,1.0008823756075325,5234.858084918155,3619.9913653166846,Maniola jurtina,male
b_Year,0.002993565095642988,0.0029988046188996753,0.0020931413681662403,0.002065036744002973,-4.987689227049255e-4,0.0064100261168055905,0.999664640993178,5846.083658494983,2872.014663367647,Maniola jurtina,male
b_Temp,-0.03889199020050808,-0.03858530579560851,0.04295747512268877,0.04208488188605119,-0.11036202687258265,0.03194219801684326,0.9998810982655092,5091.827037573837,3059.461256326318,Maniola jurtina,male
b_Latitude,-0.03555202583064759,-0.03492904084702027,0.06189262512239439,0.0628257382938376,-0.13790277914934054,0.06430537776487757,1.0003908870107037,4935.09990163037,3135.0633426812497,Maniola jurtina,male
sigma,1.6018045501281757,1.6013094009156745,0.028822670769672733,0.028899853165277142,1.554782952717117,1.6495080868187575,1.0005283354125087,4636.507360159006,2961.405833620164,Maniola jurtina,male
Intercept,21.019893563208576,21.020445314551978,0.041706558092948945,0.04170318019245663,20.949293246877403,21.089101328398684,1.0014960706377416,4109.53952498728,2713.434167967504,Maniola jurtina,male
lprior,-5.461608891714044,-5.462006249647846,0.020325844209686694,0.020290864937495653,-5.494786669403342,-5.42821246338956,1.0037563893312202,4258.328573372424,2589.500081018905,Maniola jurtina,male
lp__,-2905.8111090934112,-2905.461517503457,1.59518620228726,1.4143551041191507,-2908.8214432893983,-2903.8587632135063,1.0001805394253562,1623.3668951284687,2533.8850107265603,Maniola jurtina,male
b_Intercept,-19.450983969310126,-19.36114135919608,7.0486625724767205,6.959620827546263,-31.030189695523518,-7.710971899785277,1.0010865335928383,5140.596871741589,3609.32942723517,Boloria selene,male
b_Year,0.006452141056517822,0.006421165034043205,0.002592944491849667,0.0026432759483406383,0.0022172550995688597,0.010722292918424808,1.0017416096899492,5551.90204833421,3315.6947210882877,Boloria selene,male
b_Temp,0.14543372050060202,0.14558164945008234,0.05434150647429695,0.05421122353949244,0.0575270453975911,0.23360112799465024,1.0000905468151327,4117.054791232239,2737.3457074612957,Boloria selene,male
b_Latitude,0.46393225511327785,0.46387656162195584,0.09276264173027425,0.09328253487631787,0.3124263948193342,0.6174958884304022,1.0006596676308894,4646.4920469549525,2920.3998125952244,Boloria selene,male
sigma,1.9787057861888944,1.9776516319212898,0.03502577623636485,0.03465555583680982,1.9229142771459056,2.0370061642758714,1.0010108426923945,4521.684249978717,2907.3412109164265,Boloria selene,male
Intercept,18.96331361727173,18.963582879707985,0.050925727483412016,0.05112905237878746,18.87701172525605,19.04813642580543,1.003230565562679,4681.187294877366,2725.413927990822,Boloria selene,male
lprior,-4.645904750199257,-4.645561351899313,0.02646271205255693,0.026793869589289903,-4.689420782981861,-4.603043754457976,1.0019990369902128,4672.216594507617,2995.8482636387857,Boloria selene,male
lp__,-3281.4092581223827,-3281.083962925598,1.6093383811344744,1.4330730345762404,-3284.514983370649,-3279.475727766665,1.0020725344980972,1766.798790306982,2553.227701124164,Boloria selene,male
b_Intercept,4.060584083936297,4.053459036373873,4.392151410842601,4.357138221455763,-3.2331316127014786,11.187978593114407,1.0000242451663546,3737.3939582401763,3417.5101026557977,Polyommatus icarus,undetermined
b_Year,0.005075343506274307,0.005083766267754704,0.001425630335939146,0.0013899508988331362,0.002727440441775042,0.007403760817883892,1.001593834393578,4953.276143235573,3273.1422774956227,Polyommatus icarus,undetermined
b_Temp,0.037193336478656976,0.0377181118120384,0.031809717325262984,0.03277107305726534,-0.01572840123945772,0.08889305480143529,1.0004678675767251,4179.292603793522,2818.557565586229,Polyommatus icarus,undetermined
b_Latitude,-0.007763285406201362,-0.007772731551551127,0.05968328675633926,0.060911489643574526,-0.10539704451715387,0.08871110044362529,1.0008979029740783,3592.4805532330693,2848.0165152228483,Polyommatus icarus,undetermined
sigma,1.0529784650193688,1.0525119392667002,0.018906520010351802,0.018615770506668208,1.0227082680301933,1.0844579582551916,1.0005784815045808,3890.000445344684,2132.554495922237,Polyommatus icarus,undetermined
Intercept,14.063302226541818,14.063064618757487,0.027020616754884964,0.027423189389333438,14.019298652927276,14.10732216566074,1.0018247470447237,3658.4300963196806,2543.8638479129577,Polyommatus icarus,undetermined
lprior,-3.389491501685039,-3.3893187079600775,0.007349792013711434,0.007246455508451672,-3.402262593225396,-3.377759771135681,1.0008553985479467,3547.4986089709905,2931.4800061245464,Polyommatus icarus,undetermined
lp__,-2327.4135730644716,-2327.063097310235,1.596806152213001,1.4101382035991712,-2330.389385534751,-2325.472200158674,1.0015148373873561,1854.5468418182395,2295.5080831501273,Polyommatus icarus,undetermined
b_Intercept,35.83232046742308,35.74667691265496,5.701492992212632,5.664603658949173,26.616179860555132,45.240483172208116,1.0007959404340048,4655.859724296084,3460.3630496170676,Aphantopus hyperantus,undetermined
b_Year,0.001423157432191355,0.0014344721515737512,0.0019203852679754608,0.001902190006856317,-0.0017236959367452592,0.004550843442657245,1.0038218695196042,5056.506644081742,3229.007201172542,Aphantopus hyperantus,undetermined
b_Temp,0.19077470104854788,0.19043176062396427,0.041388072858635515,0.04066393686268615,0.12321106131812602,0.258624192055069,1.0018225200639526,4329.0556574852935,2964.173324700178,Aphantopus hyperantus,undetermined
b_Latitude,-0.39388002177508735,-0.3941553022047799,0.08529497947099093,0.08552343645494524,-0.5305158299330731,-0.25296088733330163,1.0017773285229208,3892.982646484395,2692.5536599273655,Aphantopus hyperantus,undetermined
sigma,1.453096177888803,1.4523125672324873,0.025631017345253578,0.025925975947023172,1.4117914883603473,1.4969119598154916,1.001516095207818,4906.146050368491,2702.85453621381,Aphantopus hyperantus,undetermined
Intercept,21.406142604576697,21.40647944277674,0.03605357096566881,0.03688477977211976,21.34691348296322,21.463514425823558,1.0006090067698117,4573.360887082058,2876.556003083728,Aphantopus hyperantus,undetermined
lprior,-5.58770245621471,-5.587915757711032,0.01716766694242145,0.017351014717824964,-5.615426878171609,-5.55915830087282,1.0014836721688536,4705.2163429483935,2869.8707066990423,Aphantopus hyperantus,undetermined
lp__,-2842.6048262694567,-2842.2711700008504,1.5696455221701509,1.4346657918402201,-2845.609303795962,-2840.6566031522466,1.003840665100199,1823.0415407206772,2515.9074674162052,Aphantopus hyperantus,undetermined
b_Intercept,11.467750866408311,11.47448432720007,4.4540736007161454,4.435449296758298,4.11855716052319,18.75935859557956,1.0002068388126375,4007.426475806194,3355.0940375102755,Boloria euphrosyne,male
b_Year,0.0046603583799541765,0.004646404583808005,0.001407961503681602,0.0014074147791815672,0.002337947607927748,0.0069705536196773285,1.0017687025564963,5087.188801448244,3403.335686991928,Boloria euphrosyne,male
b_Temp,-0.07454496681061452,-0.07448777026725201,0.027767079972694314,0.02770759862056444,-0.11989556752966016,-0.027368737623166845,1.0024962818051635,3174.7297005041632,2861.903094780476,Boloria euphrosyne,male
b_Latitude,0.012255518935646482,0.012329849277422375,0.056972636567160395,0.05657415830430623,-0.08148481012514398,0.10558657508139906,1.0009851167049877,3482.097182109013,2714.2953753356273,Boloria euphrosyne,male
sigma,1.0588090027166552,1.0587462478307463,0.01887597676215804,0.01834186036545314,1.0287160009204814,1.0906683730581626,1.0022304474652233,3792.592382670075,2850.8156505612155,Boloria euphrosyne,male
Intercept,19.94077077451072,19.940873282584803,0.02596172808831603,0.026399704551034547,19.898290884673386,19.98336687219533,1.0020138938131797,3899.485002967749,2845.1771320573002,Boloria euphrosyne,male
